id,college_id,college,age,preferred_pronouns
9334404203509352,10,Branford College,22,she/her
1884002940969778,31,Jonathan Edwards College,19,he/him
7330067979328285,46,Morse College,19,she/her
7820056348878642,7,Berkeley College,20,he/him
2807727473599024,51,Pierson College,20,she/her
7411473077401636,17,Davenport College,21,she/her
4891540271076135,31,Jonathan Edwards College,22,he/him
3069033646107861,68,Saybrook College,20,he/him
4269669666199938,22,Ezra Stiles College,19,he/him
5171800579638700,7,Berkeley College,21,she/her
2891494806435563,46,Morse College,21,he/him
3500571246280753,31,Jonathan Edwards College,22,he/him
6853036006254986,49,Pauli Murray College,22,she/her
3614802775371440,31,Jonathan Edwards College,22,she/her
9711836414200841,10,Branford College,22,she/her
1774003289813138,7,Berkeley College,19,he/him
2230895127706232,62,Silliman College,20,she/her
1715705833290931,6,Benjamin Franklin College,20,he/him
9843011372127730,62,Silliman College,20,she/her
2163701131868169,6,Benjamin Franklin College,20,they/them
5254980469145233,70,Trumbull College,22,she/her
4190021818026452,70,Trumbull College,20,he/him
6721486105971527,51,Pierson College,19,he/him
0183645090103792,51,Pierson College,19,she/her
7567698057011048,51,Pierson College,21,she/her
1286369616360413,62,Silliman College,20,she/her
8478430649640877,6,Benjamin Franklin College,21,she/her
0869560737814199,49,Pauli Murray College,21,he/him
9660062542864219,68,Saybrook College,21,he/him
4232795016630242,68,Saybrook College,21,she/her
7425742806394028,10,Branford College,19,she/her
7861405512214530,31,Jonathan Edwards College,21,he/him
5260959596369686,7,Berkeley College,19,he/him
0254871332331972,17,Davenport College,20,he/him
3733639132965261,62,Silliman College,19,she/her
1245707662262570,6,Benjamin Franklin College,21,he/him
3113721014105273,10,Branford College,21,she/her
4755525584226036,71,Timothy Dwight College,22,he/him
3416884166735244,26,Grace Hopper College,19,they/them
9514925316766583,26,Grace Hopper College,20,he/him
2784403722393936,22,Ezra Stiles College,22,he/him
3463172046889534,49,Pauli Murray College,21,he/him
3094145943563463,51,Pierson College,19,she/her
2490046511541987,22,Ezra Stiles College,22,he/him
6061538443847412,26,Grace Hopper College,19,he/him
9966778966688229,46,Morse College,19,she/her
8044297636211074,6,Benjamin Franklin College,20,she/her
2444039047599647,26,Grace Hopper College,19,she/her
7985592200093108,6,Benjamin Franklin College,19,she/her
6444759583358786,62,Silliman College,21,he/him
4581830465436560,7,Berkeley College,20,she/her
1654008706000257,51,Pierson College,22,he/him
4879259227848104,46,Morse College,22,he/him
9031892675191099,46,Morse College,21,he/him
4918019237946664,51,Pierson College,20,he/him
1473856893169994,71,Timothy Dwight College,22,she/her
0037368363202179,62,Silliman College,22,they/them
9326131557467535,46,Morse College,20,she/her
1897821690791738,22,Ezra Stiles College,21,she/her
1559408697183705,10,Branford College,20,he/him
5920516961519370,46,Morse College,20,she/her
3113922974469699,17,Davenport College,20,he/him
1128722693600590,62,Silliman College,20,he/him
9034266628348381,70,Trumbull College,20,they/them
5807892883131763,6,Benjamin Franklin College,22,she/her
0707338091535827,31,Jonathan Edwards College,22,she/her
7094061017606698,31,Jonathan Edwards College,22,he/him
4815957965312092,10,Branford College,19,she/her
0112918581406977,71,Timothy Dwight College,21,she/her
6113603594489464,6,Benjamin Franklin College,21,he/him
6712128652413113,46,Morse College,19,he/him
3191195390961587,22,Ezra Stiles College,20,she/her
8782551523699640,10,Branford College,19,he/him
4076824831642231,17,Davenport College,19,she/her
9692473984955831,71,Timothy Dwight College,20,they/them
8103636612169473,46,Morse College,20,she/her
0886848492686354,31,Jonathan Edwards College,19,she/her
1706139924715626,7,Berkeley College,20,they/them
2027669154616763,71,Timothy Dwight College,19,she/her
8982683905033596,31,Jonathan Edwards College,22,he/him
2870548332967244,46,Morse College,22,he/him
5210681749293807,68,Saybrook College,20,she/her
7051939816717464,68,Saybrook College,19,she/her
8960768877520477,31,Jonathan Edwards College,22,she/her
7252333092189932,62,Silliman College,20,he/him
5921698501034776,70,Trumbull College,19,he/him
8130200080688162,17,Davenport College,21,he/him
9932607456246848,71,Timothy Dwight College,20,he/him
8311290866262450,26,Grace Hopper College,19,she/her
4848588595482919,46,Morse College,21,she/her
5252094552504560,10,Branford College,21,she/her
5634421336904325,31,Jonathan Edwards College,22,she/her
4533276963883545,51,Pierson College,22,he/him
0154616262448442,17,Davenport College,19,he/him
4252582789620307,49,Pauli Murray College,21,they/them
4279747917621126,46,Morse College,19,she/her
8884402992025096,22,Ezra Stiles College,20,he/him
3694519206930919,10,Branford College,19,she/her
5739008122064138,62,Silliman College,20,he/him
6973383173157622,17,Davenport College,21,she/her
2721018076068978,31,Jonathan Edwards College,21,they/them
9600175230648803,51,Pierson College,21,he/him
6798248786585993,17,Davenport College,19,she/her
1764697051919620,17,Davenport College,20,she/her
8331309512196826,51,Pierson College,20,she/her
8911320373077322,68,Saybrook College,21,he/him
1516584875976234,17,Davenport College,22,they/them
8771637847320095,22,Ezra Stiles College,20,she/her
8564813973452155,70,Trumbull College,19,she/her
2795548723029709,6,Benjamin Franklin College,19,ze/zir
6243762671108152,46,Morse College,20,she/her
0106431762951389,26,Grace Hopper College,20,he/him
0715844317933965,68,Saybrook College,19,he/him
0957380314441546,7,Berkeley College,20,she/her
1602127378793419,7,Berkeley College,20,he/him
5651512122819467,51,Pierson College,22,she/her
0974014386303118,46,Morse College,22,he/him
2903617027278562,31,Jonathan Edwards College,22,he/him
4832598333609907,70,Trumbull College,20,she/her
8850296466668197,7,Berkeley College,21,he/him
1421692151775572,46,Morse College,20,she/her
1493519267665442,6,Benjamin Franklin College,22,she/her
4357404864021648,10,Branford College,19,she/her
3062792639947659,6,Benjamin Franklin College,20,he/him
0150075995877145,6,Benjamin Franklin College,21,he/him
8995248979760303,46,Morse College,21,she/her
0095895400398676,26,Grace Hopper College,20,he/him
4771219478606948,51,Pierson College,22,she/her
9654044661114507,17,Davenport College,21,he/him
3340051724188121,17,Davenport College,20,she/her
3187615055245039,71,Timothy Dwight College,19,she/her
0037630033619062,22,Ezra Stiles College,22,she/her
3369351894992282,22,Ezra Stiles College,22,he/him
6439821469132922,51,Pierson College,22,he/him
4423479543291429,71,Timothy Dwight College,20,he/him
0292718412394032,7,Berkeley College,22,he/him
7104113913110939,6,Benjamin Franklin College,19,he/him
8960507205473794,49,Pauli Murray College,21,he/him
2816779180687384,51,Pierson College,20,she/her
1567003102014727,10,Branford College,22,he/him
6528946952017472,49,Pauli Murray College,22,he/him
6023073539649263,22,Ezra Stiles College,21,she/her
4187505001430516,10,Branford College,22,she/her
3507836931440461,7,Berkeley College,20,she/her
8392018302029747,22,Ezra Stiles College,22,she/her
5704787714733706,31,Jonathan Edwards College,20,he/him
5855571036469503,68,Saybrook College,19,she/her
0461206227912217,10,Branford College,20,he/him
9255325681664609,17,Davenport College,22,he/him
3649782048677514,71,Timothy Dwight College,21,he/him
3337910028995671,49,Pauli Murray College,19,he/him
1314887331850189,46,Morse College,19,she/her
8688783134136524,51,Pierson College,20,he/him
7948610206778143,10,Branford College,21,she/her
9922120674268802,10,Branford College,22,he/him
5393176776752030,26,Grace Hopper College,22,he/him
0418506824609119,71,Timothy Dwight College,21,he/him
5025677468046999,26,Grace Hopper College,21,they/them
5179349553835740,22,Ezra Stiles College,20,she/her
6932608830483680,6,Benjamin Franklin College,20,he/him
3783120150471057,6,Benjamin Franklin College,20,he/him
1245244144229532,46,Morse College,22,she/her
4499529642375666,10,Branford College,20,she/her
8752932273225202,71,Timothy Dwight College,20,she/her
3418747461001709,62,Silliman College,20,she/her
0477301568037584,6,Benjamin Franklin College,19,she/her
0250892128552342,17,Davenport College,22,he/him
2915813708569263,68,Saybrook College,21,she/her
7152669219976926,26,Grace Hopper College,19,he/him
6102125068709279,70,Trumbull College,21,he/him
8320803550299011,31,Jonathan Edwards College,22,she/her
8128420999722264,46,Morse College,19,he/him
7842324008362472,51,Pierson College,22,he/him
3351376854606890,7,Berkeley College,21,he/him
0389825129233838,49,Pauli Murray College,19,he/him
2578620117077011,71,Timothy Dwight College,22,she/her
0902099488523425,71,Timothy Dwight College,20,he/him
3745837414423327,7,Berkeley College,21,he/him
8036491309039321,31,Jonathan Edwards College,21,he/him
1959674600217369,17,Davenport College,22,they/them
9517369555853906,46,Morse College,21,he/him
0812554866149552,62,Silliman College,22,he/him
6082706406008834,46,Morse College,19,she/her
3271388270287361,7,Berkeley College,22,he/him
7028598381643920,46,Morse College,21,she/her
9524217187836427,49,Pauli Murray College,20,he/him
1541240116358532,17,Davenport College,19,he/him
9199224732926320,10,Branford College,22,she/her
2111350944559090,51,Pierson College,19,she/her
2185712698136533,6,Benjamin Franklin College,21,he/him
7506157307598698,31,Jonathan Edwards College,20,she/her
7007798158112413,68,Saybrook College,21,she/her
7149033752414746,6,Benjamin Franklin College,19,she/her
5371606109985654,10,Branford College,20,she/her
8920044267855986,68,Saybrook College,22,he/him
2604228053382768,71,Timothy Dwight College,20,he/him
6107302996464331,62,Silliman College,19,she/her
4385390769794382,51,Pierson College,20,he/him
6535954476853715,31,Jonathan Edwards College,22,he/him
1119696165517372,6,Benjamin Franklin College,22,he/him
7747448584804975,7,Berkeley College,20,he/him
5614798433292837,7,Berkeley College,21,she/her
5283128987809145,6,Benjamin Franklin College,19,she/her
7888354654422538,62,Silliman College,20,she/her
9925918625220795,71,Timothy Dwight College,21,he/him
5612944117831155,68,Saybrook College,22,she/her
6046120308461913,22,Ezra Stiles College,21,she/her
8839336654984316,49,Pauli Murray College,19,she/her
9907972282894913,71,Timothy Dwight College,20,she/her
5979454101500260,31,Jonathan Edwards College,19,she/her
1538924711803003,68,Saybrook College,19,he/him
9314730571075139,7,Berkeley College,20,he/him
0607476235394217,70,Trumbull College,19,she/her
1582713124571667,31,Jonathan Edwards College,22,she/her
4223551459173793,6,Benjamin Franklin College,21,she/her
2370440402345131,49,Pauli Murray College,20,she/her
7520905875468746,17,Davenport College,19,she/her
5991435215914425,46,Morse College,19,he/him
0138514026974820,10,Branford College,19,he/him
3248844064873790,51,Pierson College,21,she/her
9169049040955261,46,Morse College,19,she/her
5368678978806498,71,Timothy Dwight College,22,he/him
5360924138579447,49,Pauli Murray College,21,she/her
9354431926300570,7,Berkeley College,21,he/him
6778279918200170,10,Branford College,22,she/her
4124260245825929,46,Morse College,20,he/him
4132498143536450,6,Benjamin Franklin College,22,he/him
5347925982536941,17,Davenport College,19,he/him
3890078691387055,62,Silliman College,19,he/him
4394684627776176,46,Morse College,22,he/him
1211594219881036,62,Silliman College,21,he/him
9497238990852215,71,Timothy Dwight College,20,he/him
5741462552949362,22,Ezra Stiles College,20,he/him
5126730703447806,71,Timothy Dwight College,19,he/him
2868121570659458,26,Grace Hopper College,21,he/him
4211702308675168,31,Jonathan Edwards College,21,she/her
0904419475651077,31,Jonathan Edwards College,19,he/him
3111849715179237,62,Silliman College,22,she/her
7192565233966734,62,Silliman College,22,she/her
5826650108205665,46,Morse College,20,he/him
7617956807927021,46,Morse College,21,he/him
5161236591958186,71,Timothy Dwight College,20,he/him
7113553109362926,62,Silliman College,19,they/them
0059616992416553,49,Pauli Murray College,19,she/her
1187224250994602,51,Pierson College,19,she/her
6846558539302549,71,Timothy Dwight College,21,he/him
4022437389291726,49,Pauli Murray College,21,she/her
6703991126450571,70,Trumbull College,19,she/her
8154415350989739,17,Davenport College,19,he/him
1861569432491791,51,Pierson College,20,he/him
5197972027843329,6,Benjamin Franklin College,22,he/him
1251265866556528,68,Saybrook College,19,she/her
7353821001456990,6,Benjamin Franklin College,21,she/her
5789922626481469,26,Grace Hopper College,22,he/him
9743054240147254,7,Berkeley College,21,she/her
2616122717624257,71,Timothy Dwight College,22,he/him
6781098057959167,26,Grace Hopper College,19,she/her
8093362629556185,7,Berkeley College,22,she/her
1386112454068048,49,Pauli Murray College,21,she/her
7388045440951246,7,Berkeley College,21,she/her
6114934793559156,31,Jonathan Edwards College,22,he/him
5778592644904046,70,Trumbull College,19,he/him
1314336170504246,62,Silliman College,20,she/her
4954406626479032,31,Jonathan Edwards College,22,she/her
7865982453386086,49,Pauli Murray College,22,she/her
3054458810740469,10,Branford College,22,she/her
7722206319560386,70,Trumbull College,20,he/him
1326025626123452,70,Trumbull College,21,he/him
7383032794163778,31,Jonathan Edwards College,22,she/her
2927317683965180,46,Morse College,21,she/her
5886506224195028,22,Ezra Stiles College,19,she/her
5179563316136278,71,Timothy Dwight College,21,he/him
1338040529426964,62,Silliman College,22,she/her
2764061211536085,68,Saybrook College,21,she/her
5938078858618281,70,Trumbull College,22,she/her
6768057216377981,17,Davenport College,22,she/her
7550984061047966,70,Trumbull College,21,they/them
4310895365018370,7,Berkeley College,19,they/them
1449264808719403,70,Trumbull College,20,she/her
0032900581374421,6,Benjamin Franklin College,22,he/him
8692826124141390,31,Jonathan Edwards College,22,he/him
6485480104243556,10,Branford College,20,he/him
4284472030890161,26,Grace Hopper College,21,she/her
6096379712678281,26,Grace Hopper College,19,she/her
2257916322679751,10,Branford College,21,she/her
0227684894702863,7,Berkeley College,19,he/him
7102305065970287,10,Branford College,21,he/him
1787482737351202,22,Ezra Stiles College,19,he/him
0423008577931138,68,Saybrook College,20,ze/zir
1185354073643385,22,Ezra Stiles College,21,she/her
2393670933886761,7,Berkeley College,22,he/him
9275356547915434,17,Davenport College,21,he/him
6417072899661274,26,Grace Hopper College,19,she/her
5314598986004855,71,Timothy Dwight College,21,he/him
3818247411221791,17,Davenport College,22,he/him
9067929026348961,49,Pauli Murray College,21,she/her
0954499905688602,51,Pierson College,22,he/him
4918501978337612,17,Davenport College,21,he/him
5135451931908092,10,Branford College,21,he/him
7698556140175126,31,Jonathan Edwards College,20,she/her
1653915162185186,49,Pauli Murray College,20,he/him
4281781710413278,49,Pauli Murray College,22,he/him
8046524277862801,7,Berkeley College,19,they/them
0102072244092526,17,Davenport College,21,he/him
8996630784917666,6,Benjamin Franklin College,19,he/him
3691455007780008,49,Pauli Murray College,19,she/her
1896647718101792,31,Jonathan Edwards College,21,she/her
8987561144703903,51,Pierson College,19,he/him
4429681802785139,26,Grace Hopper College,22,he/him
9868682535854711,70,Trumbull College,21,she/her
8568559934023570,10,Branford College,20,she/her
5944050766899752,46,Morse College,19,they/them
8347358073021636,49,Pauli Murray College,19,he/him
3151007449076675,31,Jonathan Edwards College,20,he/him
4352661380992347,17,Davenport College,22,he/him
2231226889464963,22,Ezra Stiles College,20,he/him
7193500651662725,31,Jonathan Edwards College,22,she/her
4951184173536482,49,Pauli Murray College,22,she/her
3460957546443182,62,Silliman College,21,he/him
0090599827589606,46,Morse College,19,he/him
4626673323608338,17,Davenport College,22,he/him
0626797320616159,26,Grace Hopper College,19,he/him
7782437445264252,7,Berkeley College,19,he/him
5437390866540407,71,Timothy Dwight College,19,she/her
7300451599776290,51,Pierson College,22,she/her
7907858099958851,70,Trumbull College,20,they/them
3156843692057511,49,Pauli Murray College,20,he/him
6537626540782394,49,Pauli Murray College,21,she/her
5361068645956192,6,Benjamin Franklin College,22,she/her
6403866203850514,17,Davenport College,22,she/her
3730734629086109,26,Grace Hopper College,22,she/her
8614710600505180,22,Ezra Stiles College,20,she/her
0614894891834758,68,Saybrook College,19,he/him
3824596042493415,71,Timothy Dwight College,20,she/her
0474746671828274,62,Silliman College,19,she/her
7048201211917567,31,Jonathan Edwards College,21,he/him
7097681279363655,51,Pierson College,22,he/him
6175029674742999,71,Timothy Dwight College,20,she/her
0232161383454353,68,Saybrook College,20,he/him
8358414871106468,22,Ezra Stiles College,20,she/her
0097382104240358,62,Silliman College,19,he/him
2390314191381429,51,Pierson College,20,he/him
9958984226795874,7,Berkeley College,22,he/him
6752797879233435,26,Grace Hopper College,22,he/him
3477715260880077,68,Saybrook College,20,she/her
3622060639513900,71,Timothy Dwight College,22,she/her
5472720048151173,7,Berkeley College,20,she/her
4573878292950764,22,Ezra Stiles College,22,she/her
0344139601453535,6,Benjamin Franklin College,20,she/her
6200718658334533,7,Berkeley College,19,they/them
3299020930592907,26,Grace Hopper College,19,he/him
6183431699477174,10,Branford College,20,he/him
8664158333947198,31,Jonathan Edwards College,20,she/her
8256672394703689,6,Benjamin Franklin College,19,she/her
3468311945466816,49,Pauli Murray College,22,he/him
3233675559534542,7,Berkeley College,20,he/him
4880216443241251,7,Berkeley College,19,he/him
5338726542502925,49,Pauli Murray College,22,she/her
6455818301199997,70,Trumbull College,21,she/her
1664592417782933,31,Jonathan Edwards College,22,he/him
6400106991897997,71,Timothy Dwight College,21,he/him
6590723958941987,46,Morse College,19,he/him
2287338996232492,51,Pierson College,21,he/him
1032465215739502,68,Saybrook College,22,he/him
8120724361376098,46,Morse College,19,he/him
3851416687637106,51,Pierson College,20,he/him
4877483628954128,71,Timothy Dwight College,20,she/her
5357715518187908,68,Saybrook College,21,she/her
4573218202076712,51,Pierson College,20,he/him
3131742517898778,46,Morse College,22,he/him
2457083517993024,22,Ezra Stiles College,20,he/him
9440213727906027,70,Trumbull College,21,he/him
8572080278727619,7,Berkeley College,21,she/her
7831900995208301,10,Branford College,19,he/him
1748831328990212,17,Davenport College,21,he/him
7665452265336762,26,Grace Hopper College,20,he/him
8138086889437758,68,Saybrook College,22,she/her
4567903726742004,22,Ezra Stiles College,21,he/him
0763611299667609,62,Silliman College,21,he/him
3445515901861058,6,Benjamin Franklin College,19,he/him
1641835907923527,7,Berkeley College,19,she/her
9163226898296329,22,Ezra Stiles College,21,she/her
5189998417204193,31,Jonathan Edwards College,20,she/her
4234744219592982,26,Grace Hopper College,22,she/her
5624559425155070,49,Pauli Murray College,19,he/him
0893261591701602,49,Pauli Murray College,22,he/him
0216464679068596,62,Silliman College,22,he/him
4947995303286837,51,Pierson College,20,they/them
3171093148014521,17,Davenport College,19,they/them
1696366564551759,26,Grace Hopper College,22,he/him
4567647735050481,7,Berkeley College,19,she/her
6907165454621666,70,Trumbull College,22,he/him
9106899351693791,7,Berkeley College,19,they/them
6898741983844800,26,Grace Hopper College,21,he/him
8892370290703379,7,Berkeley College,22,he/him
9298752162994889,51,Pierson College,19,he/him
1408135434411674,17,Davenport College,20,she/her
7773345516193326,31,Jonathan Edwards College,20,he/him
0997941410446369,31,Jonathan Edwards College,20,he/him
7758872700014029,22,Ezra Stiles College,20,he/him
1572074320479570,7,Berkeley College,21,she/her
2807465613656963,6,Benjamin Franklin College,19,she/her
7295878635559411,46,Morse College,20,she/her
9011237695332754,46,Morse College,22,she/her
8089805967550743,68,Saybrook College,21,he/him
7468580712174164,68,Saybrook College,19,he/him
5536948816461720,31,Jonathan Edwards College,20,she/her
3571252776610862,62,Silliman College,19,he/him
6204832014632860,26,Grace Hopper College,20,she/her
8443350869070139,17,Davenport College,20,she/her
2754946952664220,51,Pierson College,21,he/him
0822461068478897,31,Jonathan Edwards College,20,she/her
4318521993746334,46,Morse College,21,he/him
8227183737363130,70,Trumbull College,20,she/her
3895583053423939,7,Berkeley College,19,he/him
9025246760952368,22,Ezra Stiles College,19,she/her
4466384585398660,46,Morse College,21,he/him
7226263532120904,51,Pierson College,19,she/her
2241974202893611,10,Branford College,21,he/him
9108753726776851,46,Morse College,21,he/him
3254805510885500,31,Jonathan Edwards College,19,she/her
3125998939292992,26,Grace Hopper College,22,he/him
8425605436526410,7,Berkeley College,19,she/her
3884353196699053,70,Trumbull College,19,she/her
3579399318258136,71,Timothy Dwight College,20,he/him
6830016902203337,17,Davenport College,22,he/him
7731946021499186,68,Saybrook College,21,she/her
2844226426633623,68,Saybrook College,20,she/her
3442080727608989,46,Morse College,22,he/him
1017977819676529,51,Pierson College,22,she/her
0815068383769452,7,Berkeley College,21,he/him
7436386558904707,7,Berkeley College,21,he/him
2352177722933796,70,Trumbull College,20,she/her
7686993379388495,7,Berkeley College,22,she/her
8460241481941809,46,Morse College,21,he/him
5473154541605947,49,Pauli Murray College,21,he/him
2294470648168175,17,Davenport College,22,he/him
1481545209146753,68,Saybrook College,22,he/him
0834100065789312,62,Silliman College,20,she/her
1865324548724483,7,Berkeley College,19,she/her
4071154151298878,71,Timothy Dwight College,22,she/her
3434917527529041,6,Benjamin Franklin College,20,ze/zir
5930849294637820,17,Davenport College,22,she/her
5551582653371718,71,Timothy Dwight College,20,he/him
6524165402180134,22,Ezra Stiles College,20,he/him
7533648705931837,68,Saybrook College,22,she/her
8888405460803376,17,Davenport College,22,he/him
9203125402094668,7,Berkeley College,19,she/her
4457384828457343,17,Davenport College,22,she/her
7583577059237431,22,Ezra Stiles College,20,she/her
5037576289748391,71,Timothy Dwight College,19,he/him
8325022984052163,7,Berkeley College,20,she/her
0918960024037000,68,Saybrook College,20,she/her
8156289758715849,49,Pauli Murray College,21,she/her
2141505631709772,7,Berkeley College,22,she/her
6698350393160773,51,Pierson College,21,she/her
0450951954465250,7,Berkeley College,21,he/him
8441376166764432,6,Benjamin Franklin College,20,he/him
2708727276917802,22,Ezra Stiles College,19,he/him
6303435496460699,49,Pauli Murray College,19,he/him
2777499114225566,17,Davenport College,19,she/her
9967939026062779,17,Davenport College,19,he/him
6860562454937581,7,Berkeley College,22,he/him
5906395065215585,49,Pauli Murray College,19,she/her
3464020438442286,10,Branford College,19,she/her
8470475437737289,71,Timothy Dwight College,21,she/her
4878772369583435,7,Berkeley College,21,he/him
1630100123490597,70,Trumbull College,20,she/her
7731182048369851,70,Trumbull College,19,she/her
2938270546064342,6,Benjamin Franklin College,19,he/him
1456326009459682,17,Davenport College,19,he/him
9609288267623872,6,Benjamin Franklin College,21,she/her
7236303409367030,6,Benjamin Franklin College,19,they/them
7770472739342204,10,Branford College,22,they/them
3952107494722068,7,Berkeley College,22,she/her
6310346522894305,10,Branford College,22,he/him
4932528313145129,71,Timothy Dwight College,22,she/her
4358450062649494,10,Branford College,19,she/her
5736364823617654,10,Branford College,22,he/him
7887256186884178,70,Trumbull College,21,she/her
6118531789639213,62,Silliman College,21,she/her
8016706387444707,10,Branford College,21,he/him
5095219510946943,7,Berkeley College,20,he/him
0162717584966733,49,Pauli Murray College,21,she/her
8185390065165489,10,Branford College,19,she/her
1385780529647025,46,Morse College,22,he/him
1968095230979601,26,Grace Hopper College,19,he/him
1307263415980649,7,Berkeley College,21,she/her
0491752175073134,70,Trumbull College,22,ze/zir
5266184171498785,51,Pierson College,21,he/him
1990543857678711,17,Davenport College,22,she/her
0658889245007566,62,Silliman College,22,she/her
1200706594566394,31,Jonathan Edwards College,21,she/her
7234461578789649,70,Trumbull College,21,he/him
2232584602172297,51,Pierson College,22,she/her
4570389366302882,51,Pierson College,22,she/her
2225583164653100,70,Trumbull College,22,he/him
8917705213381989,51,Pierson College,19,she/her
5325552233249095,17,Davenport College,19,she/her
6450301684893815,26,Grace Hopper College,19,he/him
1307894704251004,31,Jonathan Edwards College,19,she/her
0896248669978828,62,Silliman College,22,she/her
7841277102239209,49,Pauli Murray College,21,he/him
0082996584414020,22,Ezra Stiles College,20,he/him
0516028349511318,6,Benjamin Franklin College,22,he/him
5754608474169881,6,Benjamin Franklin College,19,she/her
0653846569070471,68,Saybrook College,20,he/him
3607503669731282,7,Berkeley College,20,she/her
2972183683514147,10,Branford College,22,she/her
5664111753261371,17,Davenport College,21,he/him
6936332433831710,70,Trumbull College,19,he/him
6509417103183849,10,Branford College,21,he/him
2644697389165204,7,Berkeley College,19,she/her
2233943835916813,62,Silliman College,19,she/her
0689333589323998,26,Grace Hopper College,20,she/her
0748993781852397,6,Benjamin Franklin College,19,she/her
1323610238243541,7,Berkeley College,21,he/him
2766424130012504,10,Branford College,21,he/him
3702728773856937,10,Branford College,19,he/him
9525260417623233,31,Jonathan Edwards College,19,she/her
9040420932345471,17,Davenport College,19,she/her
3550455721309832,68,Saybrook College,22,he/him
0567277994361877,49,Pauli Murray College,19,she/her
1103529522242680,51,Pierson College,21,he/him
3776328324730509,6,Benjamin Franklin College,20,he/him
8733083615960225,49,Pauli Murray College,22,he/him
4163152736512305,22,Ezra Stiles College,19,she/her
5736148880302358,46,Morse College,19,he/him
6475115941642658,26,Grace Hopper College,22,they/them
7693839331270216,7,Berkeley College,20,he/him
2931321864444191,70,Trumbull College,20,he/him
3560804953378876,10,Branford College,19,she/her
8414994761735641,10,Branford College,21,she/her
7362465217021323,62,Silliman College,19,she/her
3975694274776323,10,Branford College,19,she/her
9375559331200088,17,Davenport College,20,he/him
9326876404775060,22,Ezra Stiles College,22,she/her
6276663664433829,70,Trumbull College,22,she/her
0857018335689897,49,Pauli Murray College,19,he/him
7085226578959181,68,Saybrook College,21,he/him
1331242313234808,70,Trumbull College,22,she/her
6567676908502981,62,Silliman College,20,she/her
5290497270827157,51,Pierson College,21,he/him
8260574493789565,26,Grace Hopper College,22,she/her
7053427553084230,17,Davenport College,22,she/her
2805869382240836,26,Grace Hopper College,21,he/him
7220060804181337,10,Branford College,20,she/her
9267731728842541,71,Timothy Dwight College,19,he/him
9786259081644491,26,Grace Hopper College,19,he/him
6683557626068409,6,Benjamin Franklin College,22,he/him
5158083366127473,51,Pierson College,21,she/her
6181593403869129,71,Timothy Dwight College,20,she/her
2670560051263311,62,Silliman College,22,she/her
5797173349995878,31,Jonathan Edwards College,22,he/him
8547209180906569,6,Benjamin Franklin College,19,he/him
1804212609999953,46,Morse College,22,she/her
2661778943775330,7,Berkeley College,20,she/her
0272417425743429,7,Berkeley College,19,he/him
6072916564003431,46,Morse College,22,she/her
3725659145465866,46,Morse College,22,he/him
8617488880575939,70,Trumbull College,20,she/her
9426041203468748,51,Pierson College,19,he/him
8369410449922541,46,Morse College,22,she/her
4688774437553881,7,Berkeley College,19,he/him
8482205695638492,51,Pierson College,19,she/her
2666559329051415,22,Ezra Stiles College,22,she/her
4111507818613610,49,Pauli Murray College,22,she/her
8218741519764764,51,Pierson College,22,she/her
7835082930904411,68,Saybrook College,22,he/him
2933148789271752,6,Benjamin Franklin College,19,he/him
8484601113601074,22,Ezra Stiles College,22,she/her
1486613119486209,62,Silliman College,22,she/her
8489929766412573,49,Pauli Murray College,21,he/him
3163702479266521,17,Davenport College,19,he/him
9840394723882108,51,Pierson College,20,he/him
4499955350999809,6,Benjamin Franklin College,22,she/her
9539929747797408,22,Ezra Stiles College,20,she/her
1095294647620624,62,Silliman College,20,she/her
6536740550628098,31,Jonathan Edwards College,20,he/him
9698049740904945,7,Berkeley College,19,she/her
1035562018601683,49,Pauli Murray College,22,he/him
9850238479625960,62,Silliman College,19,he/him
2191059227673925,71,Timothy Dwight College,22,he/him
2294266982162149,62,Silliman College,20,she/her
4072164090104841,22,Ezra Stiles College,21,they/them
3087893781951034,22,Ezra Stiles College,19,ze/zir
5158057792534482,22,Ezra Stiles College,21,they/them
6873927818759295,62,Silliman College,22,he/him
1985901054044516,68,Saybrook College,20,he/him
1430372448436500,10,Branford College,20,she/her
9178566308962955,10,Branford College,19,she/her
3455994931539334,71,Timothy Dwight College,22,she/her
4318887387617890,70,Trumbull College,20,they/them
7325699200828340,68,Saybrook College,21,ze/zir
8101288536673238,46,Morse College,20,he/him
2127427657658414,31,Jonathan Edwards College,19,he/him
6179926831161303,26,Grace Hopper College,22,he/him
8526569701575582,71,Timothy Dwight College,19,she/her
6522039379375328,71,Timothy Dwight College,19,she/her
5466129415531395,62,Silliman College,20,he/him
7905395980687422,7,Berkeley College,21,he/him
1628026620477879,10,Branford College,19,she/her
3256131694101778,49,Pauli Murray College,19,she/her
9068998811646119,17,Davenport College,19,she/her
4650158530424615,51,Pierson College,21,she/her
2813976325682398,46,Morse College,21,he/him
9414507001013246,62,Silliman College,21,he/him
2500288150983165,51,Pierson College,21,he/him
3855816829291289,70,Trumbull College,22,he/him
0999185999070728,10,Branford College,20,she/her
8075947552799056,49,Pauli Murray College,22,she/her
6900862936674428,51,Pierson College,19,he/him
1300260285566337,51,Pierson College,19,he/him
9999641930146067,71,Timothy Dwight College,21,she/her
2542134983511668,17,Davenport College,19,they/them
